movie_id,runtime,adult,genres,directors,keywords
94160,84,False,"Action, Animation, Fantasy",Mike Disa Victor Cook Jong-Sik Nam Lee Seung-Gyu Shuko Murase Sangjin Kim Yasuomi Umetsu,crusade based on video game adult animation
93982,111,False,"Mystery, Thriller",James McTeigue,"poison blackmail masked ball baltimore, usa buried alive historical figure serial killer deadline newspaper review newspaper office hard times life imitates art pendulum"
94015,106,False,"Adventure, Comedy, Fantasy",Tarsem Singh,fairy tale villainess attempted murder black magic insecurity snow kingdom evil queen enchantress financial problem evil plot duringcreditsstinger
74510,130,False,"Action, Crime, Drama, Mystery, Thriller",Daniel Alfredson,journalist friendship hacker new identity investigation arson domestic abuse sex trafficking millennium soviet defector
94325,101,False,Drama,Scott Hicks,husband wife relationship based on novel or book iraq war veteran photo kennel playing chess bomb explosion
94405,94,False,"Action, Crime, Thriller",Boaz Yakin,new york city triad corrupt politician
94494,93,False,"Drama, Thriller",Aimee Lagos,woman director
94070,124,False,"Comedy, Drama",John Madden,"hotel operation based on novel or book holiday married couple asia racist india elderly jaipur, india personal growth outsourcing"
94262,72,False,"Sci-Fi, Thriller",Spencer Gordon Bennet,spacecraft monster flying saucer submarine arctic polar circle region alien underwater north pole cyclops
74532,107,False,"Action, Comedy, Crime",Kevin Smith,daughter new york city police money laundering locked in trunk of car undercover cop baseball card wedding police officer duringcreditsstinger
74677,87,False,Documentary,Mike Bonanno Andy Bichlbaum Kurt Engfehr,
94896,99,False,"Comedy, Crime, Drama",Richard Linklater,"texas dark comedy based on true story carthage stockbroker prison visit missing person funeral director funeral home embezzlement hidden corpse estranged family member jury trial hick confession of crime duringcreditsstinger 1990s based on magazine, newspaper or article"
94953,98,False,Comedy,David Wain,hippie commune nudism nude protest aftercreditsstinger duringcreditsstinger naturism
94959,94,False,"Comedy, Drama, Romance",Wes Anderson,camping hurricane pen pals coming of age camp orphan new england first love eye patch search party devastation handkerchief child smoking small town sheriff the color red boy scouts sand dancing meet cute boy scouts leader pipe smoking duringcreditsstinger 1960s
95004,75,False,"Action, Animation",Lauren Montgomery Bruce Timm Brandon Vietti,superhero based on comic super power death doomsday superhuman strength woman director
95105,93,False,"Adventure, Animation, Children, Comedy, IMAX",Eric Darnell Tom McGrath Conrad Vernon,friendship circus lion zoo hippopotamus giraffe penguin cartoon zebra slapstick comedy madagascar animal lemur talking animal
95135,90,False,"Comedy, Drama",Lynn Shelton,island sibling relationship loss of loved one romance cabin cottage relationship washington state mumblecore woman director
95147,45,False,"Action, Adventure, Animation, Children",Daisuke Nishio,friendship martial arts vampire gi thief based on manga jewel quest anime
95149,67,False,"Action, Animation, Fantasy",Sam Liu,superhero deception murder super power superhuman strength power girl captain atom abuse of power meta human
95163,48,False,"Action, Adventure, Animation, Children",Kazuhisa Takenouchi,martial arts assassin emperor tournament anime ressurection
103221,97,False,"Comedy, Romance",Peter Templeman,
94780,127,False,"Action, Adventure, Drama",Rupert Sanders,magic immortality fairy tale queen imprisonment forest deception eternal youth evil queen evil stepmother based on fairy tale sorceress live action remake
94864,124,False,"Action, Horror, Sci-Fi, IMAX",Ridley Scott,android alien space creature spin off creation emergency surgery stasis archeological dig god complex cave drawing prometheus genetic mutation origins of life 2090s
94810,94,False,"Drama, Fantasy, Sci-Fi",Kike Maíllo,android robot robotics future earth human android relationship
94931,116,False,"Drama, Romance",Sarah Polley,"adultery husband wife relationship toronto, canada dilemma relationship sex talk attraction unhappiness marriage problems freelance writer husband wife estrangement twenty something woman director stagnation"
76077,101,False,"Comedy, Sci-Fi",Steve Pink,poison time travel one-night stand singer peter pan syndrome forty something snow skiing ski resort 1980s butterfly effect 80s throwback change the past
77688,106,False,Comedy,Coline Serreau,woman director
78349,101,False,"Mystery, Thriller",Stuart Hazeldine,gun room guard suspicion pill psychologist disease interrogation candidate narcissist corporation pandemic rules
95441,107,False,"Comedy, Fantasy",Seth MacFarlane,friendship dream love buddy teddy bear toy comes to life wishes come true
95449,110,False,"Drama, Romance",Steven Soderbergh,florida seduction based on true story strip club male stripper novice muscled brother sister relationship
95475,48,False,"Action, Adventure, Animation",Mitsuo Hashimoto,martial arts ambush camping transformation alien revenge based on manga anime
95199,110,False,"Comedy, Drama, Romance",Kirk Jones,dancer based on novel or book photographer married couple pregnancy adoption baby carriage dance competition one-night stand doctor older man younger woman relationship advertising pregnant woman tv show in film expectant father pregnant wife vomiting boyfriend girlfriend relationship expecting twins open air cinema giving birth food truck newborn baby breastfeeding celebrity panel international adoption new house father son relationship joy baby shower childbirth celebrity judges daddy group celebrity trainer freelance photographer baby store
95497,46,False,"Action, Adventure, Animation",Daisuke Nishio,transformation fusion super power anime synthetic android
95508,108,False,"Crime, Drama, Thriller",Hadi Hajaig,
95543,88,False,"Adventure, Animation, Comedy",Steve Martino Mike Thurmeier,sequel prehistory seal (animal) melting ice floating ice land bridge era glaciale deriva
95182,61,False,"Action, Adventure, Animation, Sci-Fi",Daisuke Nishio,martial arts tree camping dragon dying world doppelgänger space pirate anime fruit
95309,101,False,"Comedy, Drama, Romance",Lorene Scafaria,asteroid road trip end of the world woman director
95473,46,False,"Action, Adventure, Animation",Daisuke Nishio,martial arts cyborg transformation space travel alien based on manga martial artist super power doppelgänger planet invasion shounen anime
95193,72,False,"Adventure, Animation, Children",Tom Ellery Bradley Raymond,native american sequel 17th century
95307,123,False,"Comedy, Drama, Musical, IMAX",Adam Shankman,"coming out love triangle rock star musical moral conflict record producer based on play or musical alcoholism rocker gay interest hollywood los angeles, california rock musical young love music journalism corrupt mayor freelance journalist 1980s sunset strip jukebox musical church lady"
95311,5,False,"Animation, Children, Comedy, Fantasy",Doug Sweetland,rescue magic bunny stage banjo rabbi rope anger magician short film
78469,117,False,"Action, Comedy, Thriller",Joe Carnahan,war crimes military court military service double crossed aftercreditsstinger duringcreditsstinger private military company
79185,109,False,"Action, Comedy, Romance",James Mangold,airport chase gas station spy garage pilot secret agent rope exploding building boy genius duringcreditsstinger unassuming lighthearted cliché
95761,102,False,"Crime, Thriller",William Friedkin,trailer park gun psychopath texas deal dark comedy money arson sexual humiliation lingerie drugs police detective physical abuse sadistic psychopath neo-noir burial pizza shop fried chicken brutal violence
95780,50,False,"Action, Adventure, Animation",Yoshihiro Ueda,martial arts cloning based on manga scientist anime
95839,97,False,"Drama, Fantasy",David Hugh Jones,"london, england based on novel or book holiday victorian england miser ghost christmas 19th century"
95858,3,False,"Animation, Children, Comedy",Ralph Eggleston,clique short film
95873,104,False,"Comedy, Fantasy, Romance",Jonathan Dayton Valerie Faris,dream imaginary friend therapy novelist magic realism woman director
95875,118,False,"Action, Sci-Fi, Thriller",Len Wiseman,dystopia secret agent remake machine gun resistance fighter false memory robot cop suppression rebel hero safe deposit box british colonialism smog gatling gun center of the earth implanted memory
95949,108,False,Comedy,Paolo Genovese,high school graduation high school friends high school reunion
96004,48,False,"Action, Adventure, Animation",Yoshihiro Ueda,android dystopia time travel based on manga genocide teacher student relationship alternate timeline shounen anime mother son relationship synthetic android
137863,93,False,"Action, Adventure, Animation, Fantasy",Tadayoshi Yamamuro,resurrection sequel based on manga alien attack anime
95720,102,False,"Comedy, Sci-Fi",Akiva Schaffer,friendship marriage castration sterility alien suburb alien invasion death teenage daughter neighborhood watch creepy neighbor
95633,96,False,Horror,Kerry Beyer,cheerleader slasher camp counselor
95744,91,False,Comedy,Julie Delpy,new york city photographer parisian photo exhibition rudeness photo exhibit rude frenchman art critic radio host food smuggling woman director
79798,96,False,Drama,Xavier Dolan,parent child relationship boarding school coming of age male homosexuality relationship overbearing mother single mother argument lgbt lgbt teen mother son relationship gay theme french canadian boys' love (bl) absent father
80094,87,False,"Horror, Thriller",Daniel Stamm,farm exorcism louisiana fraud mockumentary evil spirit human sacrifice evangelical preacher satanic ritual found footage satanic cult documentary crew
103141,104,False,"Adventure, Animation, Comedy",Dan Scanlon,friendship monster door games training camp dormitory feud bully prequel best friend university fraternity aftercreditsstinger college student personification
96373,91,False,Drama,Rufus Norris,family diabetic mental hospital father daughter relationship
