movie_id,similar_movie_1,similar_movie_2,similar_movie_3,similar_movie_4,similar_movie_5,similar_movie_6,similar_movie_7,similar_movie_8,similar_movie_9,similar_movie_10
8800,44238,4035,7117,62344,4709,2828,1254,536,432,37211
8833,7037,7377,6012,7080,1135,167790,7753,3497,914,412
8302,2371,3736,71156,94985,2975,3102,67799,26350,8533,44889
9010,44731,97913,179401,177285,8633,84374,135137,65585,183611,160954
9018,31522,69481,4916,118702,92234,3836,32022,4349,34536,5915
25856,7179,7082,61628,2207,2611,3787,1339,412,109853,3872
26002,3436,695,175781,62511,30820,8533,77421,22,5563,193565
26082,91784,84523,7143,170551,112512,3030,27741,51167,27563,5272
26147,7169,118814,167790,2540,110718,6812,575,31422,1583,1235
26195,58879,46231,44788,2366,6415,4639,86290,3788,1689,45662
8937,5226,49793,706,2447,7773,3360,4221,129659,6315,6887
8957,39446,72129,55577,64231,81535,51037,63436,5875,44731,2
8985,168090,5254,162968,2328,168218,33294,2167,73268,144734,166558
26593,27905,7118,4353,31522,1262,5963,1507,4349,5437,8045
26764,88140,165639,110102,50068,31522,3143,44020,3836,92234,4916
26776,31522,4916,3143,3836,92234,88140,4117,36535,4349,34536
26928,4517,89028,30820,96917,2743,4342,5929,4080,6480,6750
27020,4482,59018,639,111817,7450,32294,5347,129657,6367,175
27246,489,80166,151317,986,56587,70990,84246,90405,111113,103075
27408,1690,6021,3176,7044,4509,1200,135518,5464,1859,3350
27480,126420,6870,7027,4305,88069,1235,31909,113573,5106,33171
27537,1163,3569,112290,8481,138702,84246,40826,117922,60293,5358
26498,667,4238,1707,6493,4200,4578,3571,2749,99,1415
26630,61348,112788,4181,135137,70994,59725,98122,1858,8633,59141
27837,6448,7845,1127,1427,158402,4187,2521,8832,148709,1209
30850,4638,319,65350,26172,5951,7114,3089,26777,109383,34018
30892,5102,39427,142509,4342,2159,2574,4184,7482,1949,4427
31685,30883,87028,105211,104863,68269,56908,4563,252,162590,91126
31804,52950,110586,55259,102720,78105,135216,45648,83803,184,7373
32058,2774,3756,128,3857,38798,151317,3900,164375,605,30707
32060,133802,4852,106540,2546,37211,175199,5486,7202,27584,149334
32460,31367,3436,50445,1483,3342,4880,430,67618,170993,6192
27808,159858,60397,108078,1117,128197,65130,3497,3410,3051,4371
31260,7030,6412,3983,5723,31700,1961,5818,61628,6319,5012
33421,81512,168456,1947,127096,161634,7175,175,106785,4043,42011
33495,539,2590,765,108078,90353,71899,1807,5896,132660,96829
33794,98124,60979,90603,167746,3213,592,104141,91529,1562,136864
33801,2364,8500,93610,3864,193583,7891,64497,3701,3593,7099
34162,77421,55245,2740,80551,118814,106696,289,71902,5081,4316
34164,61628,5818,130576,3685,4527,1247,489,3787,6020,3492
34523,538,1406,4342,5847,6944,3810,1966,53894,7085,6568
35836,78499,1,3114,5673,3174,51174,453,112450,7096,2796
32875,49286,1721,3870,50068,96110,164917,380,99636,48214,4384
34330,175303,159093,62511,8362,101025,40581,160571,381,5391,77421
37731,6596,179,84950,30820,1514,472,39715,1104,152091,27866
39427,5102,142509,2159,4342,2574,4184,7443,5014,371,1949
40578,4452,63393,2046,1646,102880,27741,8919,32387,1199,4359
41569,2367,6732,175,91628,61350,6324,639,7450,160836,7023
41712,2590,71899,106062,26965,132660,6342,60,80124,2546,133802
42422,94864,3745,1376,6882,3593,8371,103228,3572,103042,7118
42638,5361,173209,4083,27674,409,7109,1093,112290,4811,8533
43460,83976,708,48161,56908,7012,49284,58078,893,4672,1682
43556,58627,2339,3141,6322,4003,73015,5581,40148,50442,1220
37729,391,1339,6527,182793,412,8609,118814,580,1175,99149
39231,122922,167790,118814,68954,6750,1051,5929,31445,412,4263
44777,60516,139857,149330,715,70286,8609,94777,99853,8447,40491
45081,2939,4035,8911,1721,25827,96917,3671,27769,92637,1331
45501,6592,61248,144262,4916,59018,6541,58842,44864,40826,1394
45658,4885,26965,8183,3735,32371,54256,1767,81229,2590,6944
45672,141810,1593,1117,81788,49396,133645,123553,77421,915,96829
45726,2156,128520,6631,31433,44399,111443,2259,49314,67087,4267
46850,7023,62511,6324,91628,160836,173205,639,7450,45720,4489
47254,3362,1473,7344,7028,1432,1809,118862,4531,4086,2058
47566,4517,32009,1068,1798,8738,2227,5014,3262,143245,49666
47640,1812,5068,106062,2590,26965,5311,3179,132660,71899,2546
44709,109895,2590,71899,4810,3794,106062,61,26965,5896,160573
49396,6554,61255,86059,6306,4589,1093,7390,141866,99638,2348
50158,6342,74916,2590,3794,71899,5896,106062,61,132660,1885
50356,50354,103253,189381,31260,149406,103210,26900,668,6645,101025
50912,4019,3747,81788,88785,51903,6436,77421,80864,149334,141810
51080,138036,32296,2334,60760,8869,380,1616,173941,45062,94777
51545,66943,52885,32243,101739,56607,4638,116985,7781,8057,2807
51562,3503,126426,4489,5919,5410,1374,142598,103253,60069,8574
52299,3679,86290,97757,3539,142372,2607,97168,5379,784,135787
52579,1275,4024,128832,5347,7450,412,3598,160836,990,8362
52975,2926,7285,6178,6357,5213,34271,7036,65738,27478,58107
48774,3502,6882,715,94777,94864,111362,71530,84601,3986,36535
48783,50068,4826,1275,5152,5059,1412,4916,3143,4594,4976
53578,39435,4847,1546,3987,3350,391,26350,77421,6944,1844
54281,98230,185033,1268,161922,95949,55241,2172,3063,7340,69685
54648,2273,4701,45062,88593,1769,110501,135787,102852,59141,49314
55036,6324,94405,5896,55272,6055,129657,2347,108078,173205,2174
55067,8611,715,8609,30848,92760,8575,4436,4928,6596,59915
55267,118814,5299,412,942,137345,3862,6750,167790,8840,4263
55282,25827,3671,8911,848,4326,134158,31700,5896,8463,2664
55820,544,1661,2974,2891,169958,6033,3810,4957,58287,44238
55946,168174,139415,78105,31804,3616,127098,102720,91079,100843,5873
56389,91077,141668,116044,1126,2796,178827,36525,6465,2992,103624
57183,165075,2590,765,26965,106062,132660,7285,2546,1812,71899
57368,168418,1966,2442,32294,71823,59141,173255,59018,4619,3569
155812,5272,391,1033,140247,1596,2795,45503,1121,74685,5994
53468,44399,460,35015,6631,2797,2259,1033,131610,171765,1826
58803,274,5564,32598,117444,6222,108156,3078,2799,65037,139415
59333,612,8,134004,544,94266,1948,2017,4304,5168,42943
59336,3764,88,140711,6086,3837,4129,88345,373,5464,3839
59947,2582,6055,36850,3272,7486,1829,861,113348,36931,639
60128,148632,5151,987,141810,33145,4877,3200,96530,278,27644
60333,5849,6415,34542,86290,3569,5932,363,3002,6615,3770
60365,8965,96917,1014,101283,89028,144716,149508,73854,44657,2885
60818,4178,88932,3462,915,1812,104374,99638,2390,5685,90405
61160,5378,33493,26409,2628,31804,149902,55259,260,184253,1210
58297,89470,3029,50613,292,179491,6502,8861,27776,6213,155064
62155,6812,108190,2802,2540,6994,4126,4168,31422,43908,2348
62836,6888,85131,93610,188,26444,8447,5596,70728,72378,146682
62956,34405,60161,169984,2691,5784,60516,2034,2537,1876,1373
64030,5574,3729,36519,7348,89,479,2887,5767,67361,3735
64620,2759,14,6787,2702,70728,5075,77421,408,4025,1722
65088,55259,82767,52241,159441,58876,8362,3391,2570,7173,380
65738,2166,65740,8376,3042,7340,4613,2172,8402,109416,235
66665,4990,505,4003,104644,1893,44004,6625,55110,2059,1163
66744,6141,2108,6860,134246,26359,4024,7017,127134,70990,3884
67087,118814,2156,116985,128520,110553,77421,132084,6631,8131,50806
61394,81784,2243,27912,61348,60289,71640,5095,5786,386,6888
68793,46972,4333,2654,172589,119155,2786,1355,136469,8487,102666
69469,27762,94122,1639,46337,8372,76251,143355,5421,97757,6620
69529,93610,3701,166526,26444,108689,55908,7891,52328,70728,112852
70208,60647,175569,6994,158022,8879,6812,2540,5297,4383,628
70703,74228,2301,94780,84240,8905,43,126142,3150,7458,72921
71264,105468,5493,2053,144210,127096,6405,5497,193585,52287,2153
71619,86000,488,2257,3510,61628,45175,60803,8518,38798,8057
86833,58492,2259,56908,1244,1290,7753,146244,44399,104863,84374
68536,150604,4628,95313,6368,3760,765,86290,2350,6750,98279
68835,4168,167790,55241,70663,148632,7340,706,1380,193571,98230
70183,4496,4316,81784,6942,391,50792,170939,1597,93363,6807
72378,176935,6264,93610,1253,103042,26444,6184,7481,94864,74095
73344,70728,1276,7202,82744,2329,2587,1916,4611,96563,6515
73681,87413,2257,26965,142997,168266,7285,6296,132660,2546,2590
74089,2087,3489,130450,7164,110553,5109,95510,58998,8970,911
74275,68954,4191,77421,7012,8362,58078,3268,96832,56908,5673
74553,2590,120130,1812,106062,130450,107951,132660,71899,93272,6342
74795,733,89862,2665,2835,4958,5833,2287,52328,4521,90384
72294,95839,107013,72294,8492,2083,126088,147376,73858,514,6957
72696,3101,137345,132488,55267,55245,165529,7127,1235,54281,6893
77427,4821,5225,56587,7317,7895,131920,112497,70641,27664,1627
78174,63393,4205,6789,6750,74275,4681,71668,2131,6944,4578
78959,35015,106839,72733,44204,1423,134861,90405,715,116207,2430
79073,1093,61255,6554,5385,6306,1493,3254,7390,135787,86290
79224,6294,87222,5047,134170,26399,136556,71899,2590,79553,88327
79677,74683,161127,99087,2672,5915,27022,7368,4034,4126,116799
80463,149380,170,4489,40826,2546,3436,1307,6979,8008,1821
80549,55241,706,1268,172887,69685,1257,3063,193571,98230,167634
86880,45722,6539,87444,149011,95313,2350,5027,59995,8611,98279
77421,116985,55245,118814,50806,84601,4867,3350,96832,3987,105355
81681,114670,2259,49314,55363,6159,2338,1290,44399,4342,4126
82667,1661,5630,146688,160341,8236,4629,45062,481,8831,51540
83796,99030,96563,77421,8836,81788,27584,108715,82767,74754,8874
84273,6775,7316,1235,74530,8362,68954,7012,62511,1966,111817
84799,391,5272,7058,6860,4260,5839,1946,178129,8609,7303
84844,5888,26612,990,68319,4406,79501,116985,2082,115231,4489
85397,4978,766,110553,95510,67087,5971,149330,58998,5296,4408
85796,3430,3432,3272,59018,7932,139747,3113,5563,3894,639
80880,2350,95313,1162,107945,4524,201,487,82852,59995,1437
82459,3494,2590,71899,80124,165075,106062,168492,132660,189043,7455
87785,118862,3362,31101,7031,42,1804,162478,1220,6920,52241
88345,59336,4886,3764,103141,6086,88,1483,140711,3837,1461
88448,77709,6422,4902,165639,632,5550,179053,118290,103685,72714
89190,93326,5040,105801,111362,94833,94015,104074,88327,5041,1587
89840,141422,8809,4223,140725,4885,142074,4210,73290,99750,103810
90245,6415,363,3760,41571,6368,26599,3089,86290,3569,100397
90345,5704,3574,27003,78266,4533,60904,2698,4864,5389,83132
90738,37477,2991,60760,96861,175569,4210,544,8831,1661,5630
91355,36289,26183,27368,26340,91353,97665,466,85261,3354,65982
91414,317,167772,551,49013,6936,73854,2399,147372,52435,82242
91842,26947,30820,6596,129937,6244,75813,102684,77191,86066,55805
87430,71129,58404,112911,107723,1580,53464,122912,2116,7481,122916
94735,3572,69278,4519,4445,136016,480,3574,3573,187031,4464
92422,412,4670,5424,489,715,84601,8809,59667,54259,8609
92535,639,7023,4489,62511,8362,91628,3587,160836,111817,7316
93139,66943,52885,91688,101884,51545,4638,2807,103624,83177,2579
93510,6890,98230,55241,112138,95949,193571,6153,69685,2469,1268
93819,2421,3358,8712,100810,2420,2103,4517,8959,54372,764
93838,26947,4442,110501,4262,67534,4387,98503,875,46322,75813
94833,136503,138835,130450,6539,133115,86880,6405,102720,55292,110102
91981,3280,44204,4621,4080,7366,5096,69712,60803,84942,271
95510,110553,5349,52722,8636,130450,3489,58998,4527,74089,149330
95558,71899,80124,5818,2590,4810,37857,1885,5896,1235,1051
95796,2525,44731,95510,44238,1005,110553,26504,42725,130450,8830
96007,80083,108090,95475,95497,95965,2149,95499,95473,107953,46322
96150,3007,7257,915,136859,5447,86290,26782,40826,8533,134334
96588,91079,59018,3616,5685,71500,125974,1121,2469,2339,58291
96691,80363,8861,8838,4489,148956,160836,1580,639,91628,6860
97168,86290,116,86504,127146,134853,363,6860,159976,65230,102590
97328,8638,100714,7308,47970,2149,139415,59018,56908,155064,3584
97870,49735,6744,33201,109183,5197,350,185473,140301,96530,40826
98279,2350,95313,3106,59995,1162,1437,86898,8362,43871,107945
98607,116419,3802,104760,5247,4397,88129,1010,5357,122916,4265
99145,64010,469,6650,64249,119964,4184,100810,915,176805,8611
100326,5464,32659,459,2329,129937,742,7044,2472,3200,7031
100714,8638,97328,6380,2149,1658,61628,7308,82767,3584,2283
101142,109569,7781,61628,2743,1235,232,96917,170945,4670,111680
101415,69685,7340,55241,167790,63479,3243,4374,3359,4527,98230
102058,5026,68319,4988,1587,595,3671,3793,103772,26901,78574
102070,109241,8578,89028,36401,6560,8121,1188,149380,314,4263
103253,101025,4526,93610,6645,50356,2044,26444,1917,7445,2119
103685,6959,2202,141890,8225,118290,5720,1408,88932,6422,7117
103819,5284,3671,1870,25827,3152,50792,8911,7027,81456,3765
104076,88356,89028,56152,30883,6750,1235,141818,919,6860,4489
104644,128914,4990,505,127098,161024,136469,183227,183197,86892,128097
104841,2377,2792,1876,1097,2350,4526,6303,3638,1374,40851
105468,71264,5493,6405,1870,132584,1235,71530,5504,141408,7285
105746,68954,86898,62511,7316,8362,3548,7012,40826,5896,48879
106594,6493,1707,667,26498,4200,99,6620,3571,4238,3101
108928,73290,44197,65216,160422,3145,1654,161131,45361,893,766
108945,2985,3510,388,7986,30820,52831,2986,51931,93193,6574
109578,111817,639,61350,4489,7033,160836,8362,62511,7023,91628
110102,165639,44020,26764,88140,168026,122920,104017,102749,3400,5847
110553,95510,5349,8636,52722,98230,55241,58998,130450,74089,3489
110669,851,112290,86898,87304,143896,8533,6415,102852,8481,534
112006,81847,3578,69805,53138,69122,82461,44238,4958,103502,2105
111659,2096,55274,1958,101025,48304,8609,715,4928,105355,3745
112370,184253,93610,189547,53996,69526,6731,193583,2408,4006,4813
113565,48698,1937,4517,117444,100579,26504,4043,944,26810,64010
114265,2590,49961,71899,2546,106062,132660,4810,80862,73488,6342
114678,7012,106918,8362,68954,6750,3497,74275,96832,80551,58078
115667,50792,47970,1592,1235,56908,52952,1290,73881,3167,63479
115828,85,2467,4299,133780,2738,27768,7169,1224,7147,68269
116044,26133,182727,64249,56389,117368,141668,73858,91414,107449,117192
117133,167790,118814,141836,942,159193,3528,3414,58078,4438,4263
117364,176389,26365,480,1739,117529,53447,110130,455,1389,2527
117922,107449,74791,91414,6936,49013,131098,2399,73854,52435,105540
119167,2590,2175,106062,8959,132660,71899,6342,26965,80124,765
120478,62662,46367,106785,113350,175781,7109,47099,96829,2885,2677
121169,77709,72714,5874,179053,7293,136602,79592,1939,51925,104218
121231,1460,5459,8376,4229,1235,742,3480,51091,4822,101765
122900,188301,47384,2410,103042,361,3986,193587,3926,44,159415
122932,184349,108078,5896,68954,71899,2590,8362,132496,132660,388
124859,185,47423,139415,95441,1249,136778,109569,58047,58078,8362
126142,53121,43,1606,81845,94780,1331,4915,7251,51167,5321
127194,2469,55241,706,98230,1268,2546,193571,95949,6887,6153
128512,926,6750,8458,8362,131610,1493,7340,4168,2395,4517
128736,56908,138702,2331,3436,1493,8362,58078,6750,8784,126577
128842,7716,4299,44,71205,65651,125914,2625,99813,37853,5039
131023,74789,5945,5155,135518,4602,4068,55241,3955,8965,115664
132422,152,106920,92,27008,182715,90531,3662,3436,33201,120138
132462,26854,4915,364,3723,1411,87529,1027,122888,57640,107723
133712,1807,31221,103048,60397,50942,4025,112183,3497,276,5012
134041,141810,61348,58078,5047,7316,8804,96832,8362,363,128736
134515,139511,7344,3769,174727,1580,158721,6885,1473,4583,1919
135133,106487,91500,45062,116823,1747,98154,94780,325,103339,3386
135787,5055,102852,59141,2273,1769,86290,135803,4782,44731,97913
135815,147657,115727,135803,8138,78034,50610,379,67534,4441,3765
136503,131130,77841,94833,5720,6816,544,8,612,6405,2005
136511,2066,44974,1518,6314,8008,2514,1870,34018,3462,49286
138966,990,91622,43908,4126,3286,1051,117511,6410,278,5553
139640,144714,3963,3969,88785,101415,33639,867,5258,152970,47384
144620,25827,848,4666,59549,5449,8911,7312,44828,27838,31700
145491,104925,3301,6503,187,69131,149380,5284,4326,786,848
140359,4942,426,26124,140711,56915,53000,147378,6395,147372,150596
140711,59336,3764,88,25827,6086,68135,8911,3837,8362,5464
141810,1117,7085,77421,1235,3350,109569,8362,8959,6944,1474
142448,3999,53550,145283,1797,1253,336,6808,1608,184253,1376
142558,8838,80363,6020,117881,96691,1934,26631,8362,4392,132800
141688,942,990,6335,7344,43912,151501,5414,3272,3197,55094
147002,167790,118814,4928,412,8609,4263,715,1441,391,26308
147196,1380,167790,3516,26900,153408,68835,7340,7728,174141,1493
148592,5896,25827,31700,89281,95307,176805,8911,1103,83374,43708
150554,68954,122922,2051,1010,39231,6751,3173,8362,2766,62511
150604,68536,6554,7390,1093,5220,1497,61255,6306,2334,4589
152065,253,8533,139915,68522,133832,118198,99750,138396,6764,1307
153236,177285,2600,6566,388,2798,1297,50658,93114,141422,4223
148632,55241,1268,706,6887,172887,193571,98230,1257,3063,49961
157369,167790,8840,7340,2100,5929,3076,4229,69685,1244,118814
158022,49793,8937,4221,33646,6559,8633,183611,97913,2060,44731
158956,94864,146662,1184,6263,27705,71156,5720,53280,93563,140525
159077,4489,3966,1922,56941,91628,74916,8362,78116,34143,2672
160565,112818,31804,50147,27627,78,4717,8132,2387,1923,3112
160954,63479,98230,6153,55241,2469,193571,95949,93510,4077,69685
161594,43,5039,53121,520,1147,7251,6654,302,3158,81845
163645,162478,647,4594,3007,5152,3725,698,1804,893,5294
164200,72356,6314,2555,91981,4080,60803,3280,310,5096,271
164375,108078,91628,5802,1474,71899,5896,3480,3113,4482,6344
166643,88810,6186,92234,62799,3007,4371,32298,3374,3328,2739
167538,131739,143410,719,141810,1163,27899,3649,8748,4489,104374
168712,125916,8366,453,301,8362,118900,47999,4833,7061,6254
170945,3350,8609,150254,1175,113862,391,100810,143355,1474,3986
170957,45517,87876,5357,58315,74683,2984,56941,160836,88699,43908
172637,4914,2056,3368,4522,1297,148652,48001,4828,141836,25773
173145,2531,26183,27368,88744,184253,97665,4643,112623,60040,111362
174815,8487,1683,96917,4677,5328,7348,5283,139915,5212,4463
175743,1959,26599,40826,62511,4489,3569,8362,6750,44889,138702
176423,34334,1340,5919,8132,55854,1586,95165,60514,2672,4526
182731,6554,8869,1093,136664,6306,55444,2348,7390,2144,4835
183301,40581,52694,160571,1665,101025,7569,2947,69606,175303,184253
185585,86960,3926,65133,193583,135567,107953,119145,93610,122916,103228
186587,55553,285,39231,4239,837,114060,5444,78266,505,5925
145,6548,3350,3837,96832,3764,99750,3987,8609,60753,391
195,8424,3501,7371,8838,110611,31700,282,25827,8911,71379
390,71899,1292,26413,171811,765,79501,742,8533,55555,575
542,87028,3741,5962,8463,2672,67788,269,171765,74916,4126
626,4699,2111,55272,131013,56908,62511,1541,7366,6789,47970
190219,54276,3103,7297,103502,26704,7139,31804,58162,2375,167538
504,7217,457,26819,1184,5720,94959,3198,8340,1894,1262
99,1415,1707,667,6493,1206,4238,26498,4200,4578,4055
119,3637,2055,1961,5927,4268,4629,3324,1804,6650,2741
128,2774,151317,32058,3756,3857,3900,30707,164375,605,38798
135,5479,4802,1233,3412,2670,3926,383,1127,3035,69453
233,40959,47970,4483,6476,4929,55451,25999,2296,2453,2175
